192.168.208.1 - - [05/Nov/2022:07:22:10 +0000] "GET /_nuxt/assets/img/logo.svg HTTP/1.1" 200 30255 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:10 +0000] "GET /_nuxt/node_modules/element-ui/lib/theme-chalk/fonts/element-icons.woff HTTP/1.1" 200 28200 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:10 +0000] "GET /_nuxt/assets/fonts/icon-font/watch-expert.ttf HTTP/1.1" 200 82848 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:10 +0000] "GET /_nuxt/assets/img/logo-white.svg HTTP/1.1" 200 30098 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:10 +0000] "GET /site.webmanifest HTTP/1.1" 200 449 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:10 +0000] "GET /favicon-32x32.png HTTP/1.1" 200 1056 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:22 +0000] "GET /product/63660ee7da174d00136300ea HTTP/1.1" 200 184830 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:22 +0000] "GET /_nuxt/runtime.js HTTP/1.1" 200 9995 "http://localhost/product/63660ee7da174d00136300ea" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:22 +0000] "GET /_nuxt/components/app-logo.js HTTP/1.1" 200 7973 "http://localhost/product/63660ee7da174d00136300ea" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:22 +0000] "GET /_nuxt/pages/product/_id.js HTTP/1.1" 200 40850 "http://localhost/product/63660ee7da174d00136300ea" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:22 +0000] "GET /_nuxt/vendors/app.js HTTP/1.1" 200 1723568 "http://localhost/product/63660ee7da174d00136300ea" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:22 +0000] "GET /_nuxt/assets/img/logo.svg HTTP/1.1" 200 30255 "http://localhost/product/63660ee7da174d00136300ea" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:22 +0000] "GET /_nuxt/assets/img/logo-white.svg HTTP/1.1" 200 30098 "http://localhost/product/63660ee7da174d00136300ea" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:22 +0000] "GET /_nuxt/node_modules/element-ui/lib/theme-chalk/fonts/element-icons.woff HTTP/1.1" 200 28200 "http://localhost/product/63660ee7da174d00136300ea" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:22 +0000] "GET /_nuxt/assets/fonts/icon-font/watch-expert.woff HTTP/1.1" 200 82924 "http://localhost/product/63660ee7da174d00136300ea" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:23 +0000] "GET /site.webmanifest HTTP/1.1" 304 0 "http://localhost/product/63660ee7da174d00136300ea" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:28 +0000] "GET / HTTP/1.1" 200 186774 "http://localhost/product/63660ee7da174d00136300ea" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:28 +0000] "GET /_nuxt/runtime.js HTTP/1.1" 200 9995 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:28 +0000] "GET /_nuxt/components/app-catalog-nav.js HTTP/1.1" 200 21357 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:28 +0000] "GET /_nuxt/commons/app.js HTTP/1.1" 200 668753 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:28 +0000] "GET /_nuxt/components/app-products.js HTTP/1.1" 200 8714 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:28 +0000] "GET /_nuxt/app.js HTTP/1.1" 200 1351564 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:28 +0000] "GET /_nuxt/components/app-card.js HTTP/1.1" 200 13942 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:28 +0000] "GET /_nuxt/node_modules/element-ui/lib/theme-chalk/fonts/element-icons.woff HTTP/1.1" 200 28200 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:28 +0000] "GET /_nuxt/components/app-contacts.js HTTP/1.1" 200 21367 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:28 +0000] "GET /_nuxt/assets/img/logo.svg HTTP/1.1" 200 30255 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:28 +0000] "GET /_nuxt/assets/img/logo-white.svg HTTP/1.1" 200 30098 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:28 +0000] "GET /_nuxt/assets/fonts/icon-font/watch-expert.woff HTTP/1.1" 200 82924 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:28 +0000] "GET /site.webmanifest HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:33 +0000] "GET /site.webmanifest HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"
192.168.208.1 - - [05/Nov/2022:07:22:38 +0000] "GET / HTTP/1.1" 200 186774 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:22:38 +0000] "GET /_nuxt/runtime.js HTTP/1.1" 200 9995 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:22:38 +0000] "GET /_nuxt/commons/app.js HTTP/1.1" 200 668753 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:22:38 +0000] "GET /_nuxt/components/app-navigation.js HTTP/1.1" 200 35417 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:22:38 +0000] "GET /_nuxt/components/app-catalog-nav.js HTTP/1.1" 200 21357 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:22:38 +0000] "GET /_nuxt/components/app-products.js HTTP/1.1" 200 8714 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:22:38 +0000] "GET /_nuxt/components/app-footer.js HTTP/1.1" 200 13226 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:22:38 +0000] "GET /_nuxt/node_modules/element-ui/lib/theme-chalk/fonts/element-icons.woff HTTP/1.1" 200 28200 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:22:38 +0000] "GET /_nuxt/assets/fonts/icon-font/watch-expert.ttf HTTP/1.1" 200 82848 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:22:38 +0000] "GET /_nuxt/assets/img/logo.svg HTTP/1.1" 200 30255 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:22:38 +0000] "GET /_nuxt/assets/img/logo-white.svg HTTP/1.1" 200 30098 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:22:39 +0000] "GET /site.webmanifest HTTP/1.1" 200 449 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:23:22 +0000] "GET /api/products HTTP/1.1" 200 5312 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:23:22 +0000] "GET /favicon.ico HTTP/1.1" 200 15406 "http://localhost/api/products" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:23:41 +0000] "GET / HTTP/1.1" 200 186773 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:23:41 +0000] "GET /_nuxt/runtime.js HTTP/1.1" 200 9995 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:23:41 +0000] "GET /_nuxt/components/app-navigation.js HTTP/1.1" 200 35417 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:23:41 +0000] "GET /_nuxt/components/app-catalog-nav.js HTTP/1.1" 200 21357 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:23:41 +0000] "GET /_nuxt/vendors/app.js HTTP/1.1" 200 1723568 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:23:41 +0000] "GET /_nuxt/node_modules/element-ui/lib/theme-chalk/fonts/element-icons.woff HTTP/1.1" 200 28200 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:23:41 +0000] "GET /_nuxt/components/app-brands.js HTTP/1.1" 200 12996 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:23:42 +0000] "GET /_nuxt/app.js HTTP/1.1" 200 1351564 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:23:42 +0000] "GET /_nuxt/assets/fonts/icon-font/watch-expert.woff HTTP/1.1" 200 82924 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:23:42 +0000] "GET /_nuxt/assets/img/logo-white.svg HTTP/1.1" 200 30098 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:23:43 +0000] "GET /site.webmanifest HTTP/1.1" 200 449 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:24:46 +0000] "GET / HTTP/1.1" 200 186773 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:24:46 +0000] "GET /_nuxt/runtime.js HTTP/1.1" 200 9995 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:24:46 +0000] "GET /_nuxt/components/app-products.js HTTP/1.1" 200 8714 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:24:46 +0000] "GET /_nuxt/commons/app.js HTTP/1.1" 200 668753 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:24:46 +0000] "GET /_nuxt/components/app-footer.js HTTP/1.1" 200 13226 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:24:46 +0000] "GET /_nuxt/components/app-contacts.js HTTP/1.1" 200 21367 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:24:46 +0000] "GET /_nuxt/assets/img/logo.svg HTTP/1.1" 200 30255 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:24:46 +0000] "GET /_nuxt/node_modules/element-ui/lib/theme-chalk/fonts/element-icons.woff HTTP/1.1" 200 28200 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:24:46 +0000] "GET /_nuxt/assets/fonts/icon-font/watch-expert.ttf HTTP/1.1" 200 82848 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:24:47 +0000] "GET /_nuxt/assets/img/logo-white.svg HTTP/1.1" 200 30098 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:24:47 +0000] "GET /favicon-32x32.png HTTP/1.1" 200 1056 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.208.1 - - [05/Nov/2022:07:24:47 +0000] "GET /site.webmanifest HTTP/1.1" 200 449 "http://localhost/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.168.224.1 - - [05/Nov/2022:07:28:53 +0000] "GET / HTTP/1.1" 200 76581 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
